sku_id,product_name,category,quantity_on_hand,unit_cost,total_value,pct_of_total_value,cumulative_pct,abc_classification
SKU0184,Accessories_0184,Accessories,2206,43.54,96049.24,0.01,97.79,C - Low Value (Bottom 5%)
SKU0064,Accessories_0064,Accessories,2202,43.48,95742.96,0.01,97.8,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,3615,26.29,95038.35,0.01,97.81,C - Low Value (Bottom 5%)
SKU0178,Wearables_0178,Wearables,3078,30.75,94648.5,0.01,97.82,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,3899,24.27,94628.73,0.01,97.83,C - Low Value (Bottom 5%)
SKU0047,Peripherals_0047,Peripherals,1498,63.17,94628.66,0.01,97.84,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,4316,21.9,94520.4,0.01,97.85,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,4388,21.52,94429.76,0.01,97.86,C - Low Value (Bottom 5%)
SKU0162,Tablets_0162,Tablets,434,217.01,94182.34,0.01,97.87,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,3381,27.77,93890.37,0.01,97.88,C - Low Value (Bottom 5%)
SKU0045,Accessories_0045,Accessories,1369,68.5,93776.5,0.01,97.89,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,3704,25.27,93600.08,0.01,97.9,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,2686,34.77,93392.22,0.01,97.91,C - Low Value (Bottom 5%)
SKU0171,Wearables_0171,Wearables,1808,51.57,93238.56,0.01,97.92,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,4740,19.59,92856.6,0.01,97.93,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,3525,26.29,92672.25,0.01,97.95,C - Low Value (Bottom 5%)
SKU0146,Wearables_0146,Wearables,2366,39.16,92652.56,0.01,97.96,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,1969,47.02,92582.38,0.01,97.97,C - Low Value (Bottom 5%)
SKU0092,Accessories_0092,Accessories,941,98.24,92443.84,0.01,97.98,C - Low Value (Bottom 5%)
SKU0007,Accessories_0007,Accessories,1861,49.61,92324.21,0.01,97.99,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,3495,26.29,91883.55,0.01,98.0,C - Low Value (Bottom 5%)
SKU0198,Wearables_0198,Wearables,1595,57.43,91600.85,0.01,98.01,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,1935,47.02,90983.7,0.01,98.02,C - Low Value (Bottom 5%)
SKU0066,Smartphones_0066,Smartphones,254,358.03,90939.62,0.01,98.03,C - Low Value (Bottom 5%)
SKU0058,Tablets_0058,Tablets,542,167.23,90638.66,0.01,98.04,C - Low Value (Bottom 5%)
SKU0171,Wearables_0171,Wearables,1751,51.57,90299.07,0.01,98.05,C - Low Value (Bottom 5%)
SKU0149,Peripherals_0149,Peripherals,2113,42.65,90119.45,0.01,98.06,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,4386,20.53,90044.58,0.01,98.07,C - Low Value (Bottom 5%)
SKU0155,Accessories_0155,Accessories,1340,66.98,89753.2,0.01,98.08,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,3471,25.78,89482.38,0.01,98.09,C - Low Value (Bottom 5%)
SKU0149,Peripherals_0149,Peripherals,2097,42.65,89437.05,0.01,98.1,C - Low Value (Bottom 5%)
SKU0147,Components_0147,Components,2011,44.44,89368.84,0.01,98.11,C - Low Value (Bottom 5%)
SKU0118,Accessories_0118,Accessories,2009,44.13,88657.17,0.01,98.12,C - Low Value (Bottom 5%)
SKU0058,Tablets_0058,Tablets,528,167.23,88297.44,0.01,98.13,C - Low Value (Bottom 5%)
SKU0064,Accessories_0064,Accessories,2030,43.48,88264.4,0.01,98.14,C - Low Value (Bottom 5%)
SKU0126,Accessories_0126,Accessories,1724,51.13,88148.12,0.01,98.15,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,4884,18.03,88058.52,0.01,98.16,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,4284,20.53,87950.52,0.01,98.16,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,3402,25.78,87703.56,0.01,98.17,C - Low Value (Bottom 5%)
SKU0037,Peripherals_0037,Peripherals,1384,63.09,87316.56,0.01,98.18,C - Low Value (Bottom 5%)
SKU0008,Accessories_0008,Accessories,2291,38.05,87172.55,0.01,98.19,C - Low Value (Bottom 5%)
SKU0126,Accessories_0126,Accessories,1696,51.13,86716.48,0.01,98.2,C - Low Value (Bottom 5%)
SKU0197,Tablets_0197,Tablets,574,150.67,86484.58,0.01,98.21,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,3336,25.78,86002.08,0.01,98.22,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,3925,21.9,85957.5,0.01,98.23,C - Low Value (Bottom 5%)
SKU0028,Components_0028,Components,1967,43.63,85820.21,0.01,98.24,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,3854,22.26,85790.04,0.01,98.25,C - Low Value (Bottom 5%)
SKU0198,Wearables_0198,Wearables,1475,57.43,84709.25,0.01,98.26,C - Low Value (Bottom 5%)
SKU0064,Accessories_0064,Accessories,1946,43.48,84612.08,0.01,98.27,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,4309,19.59,84413.31,0.01,98.28,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,3270,25.78,84300.6,0.01,98.29,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,3915,21.52,84250.8,0.01,98.3,C - Low Value (Bottom 5%)
SKU0018,Wearables_0018,Wearables,1780,46.93,83535.4,0.01,98.31,C - Low Value (Bottom 5%)
SKU0009,Accessories_0009,Accessories,882,94.55,83393.1,0.01,98.32,C - Low Value (Bottom 5%)
SKU0047,Peripherals_0047,Peripherals,1309,63.17,82689.53,0.01,98.33,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,3390,24.27,82275.3,0.01,98.33,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,3174,25.69,81540.06,0.01,98.34,C - Low Value (Bottom 5%)
SKU0083,Peripherals_0083,Peripherals,852,95.48,81348.96,0.01,98.35,C - Low Value (Bottom 5%)
SKU0093,Accessories_0093,Accessories,1372,59.27,81318.44,0.01,98.36,C - Low Value (Bottom 5%)
SKU0194,Laptops_0194,Laptops,315,258.15,81317.25,0.01,98.37,C - Low Value (Bottom 5%)
SKU0178,Wearables_0178,Wearables,2619,30.75,80534.25,0.01,98.38,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,3879,20.53,79635.87,0.01,98.39,C - Low Value (Bottom 5%)
SKU0127,Accessories_0127,Accessories,1001,79.47,79549.47,0.01,98.4,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,3684,21.52,79279.68,0.01,98.41,C - Low Value (Bottom 5%)
SKU0001,Wearables_0001,Wearables,970,81.69,79239.3,0.01,98.41,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,3260,24.27,79120.2,0.01,98.42,C - Low Value (Bottom 5%)
SKU0107,Smartphones_0107,Smartphones,153,516.9,79085.7,0.01,98.43,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,3128,25.27,79044.56,0.01,98.44,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,3844,20.53,78917.32,0.01,98.45,C - Low Value (Bottom 5%)
SKU0103,Wearables_0103,Wearables,1098,71.84,78880.32,0.01,98.46,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,3659,21.52,78741.68,0.01,98.47,C - Low Value (Bottom 5%)
SKU0087,Components_0087,Components,1577,49.85,78613.45,0.01,98.48,C - Low Value (Bottom 5%)
SKU0165,Tablets_0165,Tablets,428,183.54,78555.12,0.01,98.48,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,4187,18.75,78506.25,0.01,98.49,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,3784,20.53,77685.52,0.01,98.5,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,3069,25.27,77553.63,0.01,98.51,C - Low Value (Bottom 5%)
SKU0092,Accessories_0092,Accessories,785,98.24,77118.4,0.01,98.52,C - Low Value (Bottom 5%)
SKU0112,Wearables_0112,Wearables,1324,58.15,76990.6,0.01,98.53,C - Low Value (Bottom 5%)
SKU0141,Peripherals_0141,Peripherals,1275,60.37,76971.75,0.01,98.54,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,4945,15.5,76647.5,0.01,98.54,C - Low Value (Bottom 5%)
SKU0077,Components_0077,Components,1561,48.64,75927.04,0.01,98.55,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,4288,17.69,75854.72,0.01,98.56,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,4033,18.75,75618.75,0.01,98.57,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,3373,22.26,75082.98,0.01,98.58,C - Low Value (Bottom 5%)
SKU0112,Wearables_0112,Wearables,1290,58.15,75013.5,0.01,98.59,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,4132,18.03,74499.96,0.01,98.59,C - Low Value (Bottom 5%)
SKU0125,Accessories_0125,Accessories,1213,61.29,74344.77,0.01,98.6,C - Low Value (Bottom 5%)
SKU0014,Accessories_0014,Accessories,1866,39.78,74229.48,0.01,98.61,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,3279,22.26,72990.54,0.01,98.62,C - Low Value (Bottom 5%)
SKU0167,Tablets_0167,Tablets,172,424.15,72953.8,0.01,98.63,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,2625,27.77,72896.25,0.01,98.64,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,3788,19.2,72729.6,0.01,98.64,C - Low Value (Bottom 5%)
SKU0159,Accessories_0159,Accessories,1241,58.59,72710.19,0.01,98.65,C - Low Value (Bottom 5%)
SKU0014,Accessories_0014,Accessories,1827,39.78,72678.06,0.01,98.66,C - Low Value (Bottom 5%)
SKU0141,Peripherals_0141,Peripherals,1202,60.37,72564.74,0.01,98.67,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,3870,18.75,72562.5,0.01,98.68,C - Low Value (Bottom 5%)
SKU0160,Smartphones_0160,Smartphones,111,651.09,72270.99,0.01,98.68,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,3758,19.2,72153.6,0.01,98.69,C - Low Value (Bottom 5%)
SKU0200,Components_0200,Components,2139,33.73,72148.47,0.01,98.7,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,3990,18.03,71939.7,0.01,98.71,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,2781,25.78,71694.18,0.01,98.72,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,3303,21.52,71080.56,0.01,98.72,C - Low Value (Bottom 5%)
SKU0038,Accessories_0038,Accessories,1002,70.2,70340.4,0.01,98.73,C - Low Value (Bottom 5%)
SKU0037,Peripherals_0037,Peripherals,1114,63.09,70282.26,0.01,98.74,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,4652,15.09,70198.68,0.01,98.75,C - Low Value (Bottom 5%)
SKU0163,Wearables_0163,Wearables,1232,56.92,70125.44,0.01,98.75,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,2882,24.27,69946.14,0.01,98.76,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,3388,20.53,69555.64,0.01,98.77,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,3857,18.03,69541.71,0.01,98.78,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,3378,20.53,69350.34,0.01,98.79,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,2460,27.77,68314.2,0.01,98.79,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,3462,19.59,67820.58,0.01,98.8,C - Low Value (Bottom 5%)
SKU0163,Wearables_0163,Wearables,1187,56.92,67564.04,0.01,98.81,C - Low Value (Bottom 5%)
SKU0146,Wearables_0146,Wearables,1718,39.16,67276.88,0.01,98.82,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,4780,14.07,67254.6,0.01,98.82,C - Low Value (Bottom 5%)
SKU0163,Wearables_0163,Wearables,1181,56.92,67222.52,0.01,98.83,C - Low Value (Bottom 5%)
SKU0056,Peripherals_0056,Peripherals,976,68.48,66836.48,0.01,98.84,C - Low Value (Bottom 5%)
SKU0008,Accessories_0008,Accessories,1751,38.05,66625.55,0.01,98.85,C - Low Value (Bottom 5%)
SKU0126,Accessories_0126,Accessories,1300,51.13,66469.0,0.01,98.85,C - Low Value (Bottom 5%)
SKU0110,Laptops_0110,Laptops,408,161.86,66038.88,0.01,98.86,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,3366,19.59,65939.94,0.01,98.87,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,2607,25.27,65878.89,0.01,98.87,C - Low Value (Bottom 5%)
SKU0163,Wearables_0163,Wearables,1151,56.92,65514.92,0.01,98.88,C - Low Value (Bottom 5%)
SKU0200,Components_0200,Components,1931,33.73,65132.63,0.01,98.89,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,2909,22.26,64754.34,0.01,98.9,C - Low Value (Bottom 5%)
SKU0028,Components_0028,Components,1477,43.63,64441.51,0.01,98.9,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,1474,43.7,64413.8,0.01,98.91,C - Low Value (Bottom 5%)
SKU0005,Peripherals_0005,Peripherals,797,80.67,64293.99,0.01,98.92,C - Low Value (Bottom 5%)
SKU0065,Wearables_0065,Wearables,819,77.58,63538.02,0.01,98.92,C - Low Value (Bottom 5%)
SKU0047,Peripherals_0047,Peripherals,996,63.17,62917.32,0.01,98.93,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,4467,14.07,62850.69,0.01,98.94,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,4031,15.5,62480.5,0.01,98.95,C - Low Value (Bottom 5%)
SKU0139,Laptops_0139,Laptops,218,286.44,62443.92,0.01,98.95,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,2407,25.78,62052.46,0.01,98.96,C - Low Value (Bottom 5%)
SKU0112,Wearables_0112,Wearables,1064,58.15,61871.6,0.01,98.97,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,4913,12.59,61854.67,0.01,98.97,C - Low Value (Bottom 5%)
SKU0026,Wearables_0026,Wearables,877,70.49,61819.73,0.01,98.98,C - Low Value (Bottom 5%)
SKU0147,Components_0147,Components,1384,44.44,61504.96,0.01,98.99,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,3473,17.69,61437.37,0.01,98.99,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,2754,22.26,61304.04,0.01,99.0,C - Low Value (Bottom 5%)
SKU0152,Accessories_0152,Accessories,2799,21.9,61298.1,0.01,99.01,C - Low Value (Bottom 5%)
SKU0080,Peripherals_0080,Peripherals,1196,51.01,61007.96,0.01,99.01,C - Low Value (Bottom 5%)
SKU0015,Peripherals_0015,Peripherals,677,89.85,60828.45,0.01,99.02,C - Low Value (Bottom 5%)
SKU0009,Accessories_0009,Accessories,641,94.55,60606.55,0.01,99.03,C - Low Value (Bottom 5%)
SKU0037,Peripherals_0037,Peripherals,956,63.09,60314.04,0.01,99.03,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,3138,19.2,60249.6,0.01,99.04,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,4248,14.07,59769.36,0.01,99.05,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,2301,25.78,59319.78,0.01,99.05,C - Low Value (Bottom 5%)
SKU0112,Wearables_0112,Wearables,1017,58.15,59138.55,0.01,99.06,C - Low Value (Bottom 5%)
SKU0018,Wearables_0018,Wearables,1256,46.93,58944.08,0.01,99.07,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,3906,15.09,58941.54,0.01,99.07,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,3252,18.03,58633.56,0.01,99.08,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,1335,43.7,58339.5,0.01,99.09,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,2802,20.69,57973.38,0.01,99.09,C - Low Value (Bottom 5%)
SKU0146,Wearables_0146,Wearables,1480,39.16,57956.8,0.01,99.1,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,3737,15.5,57923.5,0.01,99.11,C - Low Value (Bottom 5%)
SKU0077,Components_0077,Components,1186,48.64,57687.04,0.01,99.11,C - Low Value (Bottom 5%)
SKU0027,Peripherals_0027,Peripherals,1246,45.89,57178.94,0.01,99.12,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,2772,20.53,56909.16,0.01,99.12,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,1620,34.77,56327.4,0.01,99.13,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,2869,19.59,56203.71,0.01,99.14,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,2988,18.75,56025.0,0.01,99.14,C - Low Value (Bottom 5%)
SKU0081,Accessories_0081,Accessories,895,62.53,55964.35,0.01,99.15,C - Low Value (Bottom 5%)
SKU0118,Accessories_0118,Accessories,1264,44.13,55780.32,0.01,99.16,C - Low Value (Bottom 5%)
SKU0159,Accessories_0159,Accessories,951,58.59,55719.09,0.01,99.16,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,4059,13.7,55608.3,0.01,99.17,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,4057,13.7,55580.9,0.01,99.17,C - Low Value (Bottom 5%)
SKU0184,Accessories_0184,Accessories,1275,43.54,55513.5,0.01,99.18,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,1330,41.68,55434.4,0.01,99.19,C - Low Value (Bottom 5%)
SKU0198,Wearables_0198,Wearables,961,57.43,55190.23,0.01,99.19,C - Low Value (Bottom 5%)
SKU0018,Wearables_0018,Wearables,1172,46.93,55001.96,0.01,99.2,C - Low Value (Bottom 5%)
SKU0149,Peripherals_0149,Peripherals,1284,42.65,54762.6,0.01,99.2,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,3959,13.7,54238.3,0.01,99.21,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,1239,43.7,54144.3,0.01,99.22,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,2819,19.2,54124.8,0.01,99.22,C - Low Value (Bottom 5%)
SKU0109,Accessories_0109,Accessories,625,86.57,54106.25,0.01,99.23,C - Low Value (Bottom 5%)
SKU0019,Accessories_0019,Accessories,569,93.67,53298.23,0.01,99.23,C - Low Value (Bottom 5%)
SKU0055,Accessories_0055,Accessories,2067,25.78,53287.26,0.01,99.24,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,2566,20.69,53090.54,0.01,99.25,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,3850,13.7,52745.0,0.01,99.25,C - Low Value (Bottom 5%)
SKU0096,Wearables_0096,Wearables,2437,21.52,52444.24,0.01,99.26,C - Low Value (Bottom 5%)
SKU0095,Tablets_0095,Tablets,94,553.52,52030.88,0.01,99.26,C - Low Value (Bottom 5%)
SKU0166,Components_0166,Components,1977,26.29,51975.33,0.01,99.27,C - Low Value (Bottom 5%)
SKU0164,Wearables_0164,Wearables,681,75.17,51190.77,0.01,99.28,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,3392,15.09,51185.28,0.01,99.28,C - Low Value (Bottom 5%)
SKU0159,Accessories_0159,Accessories,873,58.59,51149.07,0.01,99.29,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,1083,47.02,50922.66,0.01,99.29,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,2461,20.69,50918.09,0.01,99.3,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,2770,18.03,49943.1,0.01,99.3,C - Low Value (Bottom 5%)
SKU0140,Laptops_0140,Laptops,258,192.71,49719.18,0.01,99.31,C - Low Value (Bottom 5%)
SKU0077,Components_0077,Components,1021,48.64,49661.44,0.01,99.31,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,2417,20.53,49621.01,0.01,99.32,C - Low Value (Bottom 5%)
SKU0196,Components_0196,Components,2220,22.26,49417.2,0.01,99.33,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,4863,10.1,49116.3,0.01,99.33,C - Low Value (Bottom 5%)
SKU0153,Components_0153,Components,1175,41.68,48974.0,0.01,99.34,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,2550,19.2,48960.0,0.01,99.34,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,2495,19.59,48877.05,0.01,99.35,C - Low Value (Bottom 5%)
SKU0173,Accessories_0173,Accessories,495,98.57,48792.15,0.01,99.35,C - Low Value (Bottom 5%)
SKU0040,Components_0040,Components,2008,24.27,48734.16,0.01,99.36,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,3226,15.09,48680.34,0.01,99.36,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,4778,10.1,48257.8,0.01,99.37,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,1872,25.69,48091.68,0.01,99.37,C - Low Value (Bottom 5%)
SKU0017,Laptops_0017,Laptops,281,170.43,47890.83,0.01,99.38,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,1860,25.69,47783.4,0.01,99.38,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,4387,10.85,47598.95,0.01,99.39,C - Low Value (Bottom 5%)
SKU0028,Components_0028,Components,1087,43.63,47425.81,0.01,99.4,C - Low Value (Bottom 5%)
SKU0054,Components_0054,Components,4546,10.41,47323.86,0.01,99.4,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,2506,18.75,46987.5,0.01,99.41,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,2386,19.59,46741.74,0.01,99.41,C - Low Value (Bottom 5%)
SKU0109,Accessories_0109,Accessories,537,86.57,46488.09,0.01,99.42,C - Low Value (Bottom 5%)
SKU0114,Components_0114,Components,1659,27.77,46070.43,0.01,99.42,C - Low Value (Bottom 5%)
SKU0045,Accessories_0045,Accessories,672,68.5,46032.0,0.01,99.43,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,2222,20.53,45617.66,0.01,99.43,C - Low Value (Bottom 5%)
SKU0119,Components_0119,Components,3236,14.07,45530.52,0.01,99.44,C - Low Value (Bottom 5%)
SKU0025,Components_0025,Components,2195,20.53,45063.35,0.0,99.44,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,2981,15.09,44983.29,0.0,99.45,C - Low Value (Bottom 5%)
SKU0156,Tablets_0156,Tablets,106,424.32,44977.92,0.0,99.45,C - Low Value (Bottom 5%)
SKU0131,Accessories_0131,Accessories,1016,43.7,44399.2,0.0,99.46,C - Low Value (Bottom 5%)
SKU0080,Peripherals_0080,Peripherals,869,51.01,44327.69,0.0,99.46,C - Low Value (Bottom 5%)
SKU0075,Accessories_0075,Accessories,2109,20.69,43635.21,0.0,99.47,C - Low Value (Bottom 5%)
SKU0060,Laptops_0060,Laptops,157,277.26,43529.82,0.0,99.47,C - Low Value (Bottom 5%)
SKU0092,Accessories_0092,Accessories,441,98.24,43323.84,0.0,99.48,C - Low Value (Bottom 5%)
SKU0007,Accessories_0007,Accessories,871,49.61,43210.31,0.0,99.48,C - Low Value (Bottom 5%)
SKU0115,Tablets_0115,Tablets,85,506.59,43060.15,0.0,99.48,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,2385,18.03,43001.55,0.0,99.49,C - Low Value (Bottom 5%)
SKU0049,Accessories_0049,Accessories,913,47.02,42929.26,0.0,99.49,C - Low Value (Bottom 5%)
SKU0042,Peripherals_0042,Peripherals,2286,18.75,42862.5,0.0,99.5,C - Low Value (Bottom 5%)
SKU0143,Wearables_0143,Wearables,617,69.3,42758.1,0.0,99.5,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,3903,10.85,42347.55,0.0,99.51,C - Low Value (Bottom 5%)
SKU0105,Wearables_0105,Wearables,2337,18.03,42136.11,0.0,99.51,C - Low Value (Bottom 5%)
SKU0045,Accessories_0045,Accessories,615,68.5,42127.5,0.0,99.52,C - Low Value (Bottom 5%)
SKU0184,Accessories_0184,Accessories,956,43.54,41624.24,0.0,99.52,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,2026,20.53,41593.78,0.0,99.53,C - Low Value (Bottom 5%)
SKU0170,Components_0170,Components,1187,34.77,41271.99,0.0,99.53,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,2147,19.2,41222.4,0.0,99.54,C - Low Value (Bottom 5%)
SKU0102,Tablets_0102,Tablets,64,643.97,41214.08,0.0,99.54,C - Low Value (Bottom 5%)
SKU0016,Wearables_0016,Wearables,517,79.39,41044.63,0.0,99.55,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,2305,17.69,40775.45,0.0,99.55,C - Low Value (Bottom 5%)
SKU0035,Components_0035,Components,2692,15.09,40622.28,0.0,99.55,C - Low Value (Bottom 5%)
SKU0172,Wearables_0172,Wearables,3715,10.85,40307.75,0.0,99.56,C - Low Value (Bottom 5%)
SKU0051,Components_0051,Components,4647,8.64,40150.08,0.0,99.56,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,3970,10.1,40097.0,0.0,99.57,C - Low Value (Bottom 5%)
SKU0190,Wearables_0190,Wearables,3967,10.1,40066.7,0.0,99.57,C - Low Value (Bottom 5%)
SKU0072,Components_0072,Components,2574,15.5,39897.0,0.0,99.58,C - Low Value (Bottom 5%)
SKU0098,Components_0098,Components,1900,20.53,39007.0,0.0,99.58,C - Low Value (Bottom 5%)
SKU0149,Peripherals_0149,Peripherals,912,42.65,38896.8,0.0,99.59,C - Low Value (Bottom 5%)
SKU0185,Components_0185,Components,852,45.25,38553.0,0.0,99.59,C - Low Value (Bottom 5%)
SKU0029,Wearables_0029,Wearables,1488,25.69,38226.72,0.0,99.59,C - Low Value (Bottom 5%)
SKU0050,Peripherals_0050,Peripherals,2770,13.7,37949.0,0.0,99.6,C - Low Value (Bottom 5%)
SKU0015,Peripherals_0015,Peripherals,420,89.85,37737.0,0.0,99.6,C - Low Value (Bottom 5%)
SKU0130,Accessories_0130,Accessories,1964,19.2,37708.8,0.0,99.61,C - Low Value (Bottom 5%)
SKU0091,Wearables_0091,Wearables,2977,12.59,37480.43,0.0,99.61,C - Low Value (Bottom 5%)
SKU0063,Components_0063,Components,2109,17.69,37308.21,0.0,99.61,C - Low Value (Bottom 5%)
SKU0141,Peripherals_0141,Peripherals,613,60.37,37006.81,0.0,99.62,C - Low Value (Bottom 5%)
SKU0083,Peripherals_0083,Peripherals,384,95.48,36664.32,0.0,99.62,C - Low Value (Bottom 5%)
SKU0154,Wearables_0154,Wearables,1866,19.59,36554.94,0.0,99.63,C - Low Value (Bottom 5%)
SKU0036,Wearables_0036,Wearables,487,74.88,36466.56,0.0,99.63,C - Low Value (Bottom 5%)
SKU0088,Components_0088,Components,1441,25.27,36414.07,0.0,99.63,C - Low Value (Bottom 5%)
