sku_id,product_name,category,warehouse_id,warehouse_name,avg_inventory_value,annual_cogs,inventory_turnover_ratio,days_inventory_on_hand,movement_category
SKU0013,Laptops_0013,Laptops,WH02,Chicago Distribution Center,2290727.61,10580204.52,4.62,79.0,Slow Moving
SKU0091,Wearables_0091,Wearables,WH07,San Diego Distribution Center,15120.59,69912.27,4.62,78.9,Slow Moving
SKU0096,Wearables_0096,Wearables,WH04,Phoenix Distribution Center,71080.56,327383.76,4.61,79.2,Slow Moving
SKU0059,Smartphones_0059,Smartphones,WH11,Jacksonville Distribution Center,1794575.02,8252268.36,4.6,79.4,Slow Moving
SKU0068,Laptops_0068,Laptops,WH14,Charlotte Distribution Center,2061833.13,9479991.36,4.6,79.4,Slow Moving
SKU0134,Smartphones_0134,Smartphones,WH14,Charlotte Distribution Center,636674.61,2931671.6,4.6,79.3,Slow Moving
SKU0122,Tablets_0122,Tablets,WH07,San Diego Distribution Center,1448526.18,6642182.07,4.59,79.6,Slow Moving
SKU0195,Laptops_0195,Laptops,WH04,Phoenix Distribution Center,2533243.86,11608002.09,4.58,79.7,Slow Moving
SKU0077,Components_0077,Components,WH15,Seattle Distribution Center,154723.84,706933.76,4.57,79.9,Slow Moving
SKU0094,Components_0094,Components,WH06,San Antonio Distribution Center,125583.0,573761.16,4.57,79.9,Slow Moving
SKU0097,Laptops_0097,Laptops,WH07,San Diego Distribution Center,3334395.02,15238228.34,4.57,79.9,Slow Moving
SKU0181,Laptops_0181,Laptops,WH09,San Jose Distribution Center,1201392.14,5483817.69,4.56,80.0,Slow Moving
SKU0054,Components_0054,Components,WH03,Houston Distribution Center,28887.75,131582.4,4.55,80.1,Slow Moving
SKU0070,Laptops_0070,Laptops,WH03,Houston Distribution Center,1064164.92,4839880.5,4.55,80.3,Slow Moving
SKU0080,Peripherals_0080,Peripherals,WH06,San Antonio Distribution Center,109620.49,496123.26,4.53,80.6,Slow Moving
SKU0035,Components_0035,Components,WH06,San Antonio Distribution Center,48680.34,220178.19,4.52,80.7,Slow Moving
SKU0148,Tablets_0148,Tablets,WH14,Charlotte Distribution Center,1917578.08,8666848.96,4.52,80.8,Slow Moving
SKU0021,Laptops_0021,Laptops,WH11,Jacksonville Distribution Center,893298.18,4024331.82,4.51,81.0,Slow Moving
SKU0048,Smartphones_0048,Smartphones,WH12,Fort Worth Distribution Center,3405456.39,15369624.96,4.51,80.9,Slow Moving
SKU0185,Components_0185,Components,WH06,San Antonio Distribution Center,124347.0,561100.0,4.51,80.9,Slow Moving
SKU0065,Wearables_0065,Wearables,WH03,Houston Distribution Center,280917.18,1264554.0,4.5,81.1,Slow Moving
SKU0141,Peripherals_0141,Peripherals,WH15,Seattle Distribution Center,101180.12,454344.62,4.49,81.3,Slow Moving
SKU0056,Peripherals_0056,Peripherals,WH12,Fort Worth Distribution Center,115320.32,515722.88,4.47,81.6,Slow Moving
SKU0143,Wearables_0143,Wearables,WH14,Charlotte Distribution Center,109563.3,489188.7,4.46,81.7,Slow Moving
SKU0198,Wearables_0198,Wearables,WH13,Columbus Distribution Center,131974.14,587910.91,4.45,81.9,Slow Moving
SKU0106,Laptops_0106,Laptops,WH07,San Diego Distribution Center,1230362.96,5458878.04,4.44,82.3,Slow Moving
SKU0115,Tablets_0115,Tablets,WH03,Houston Distribution Center,1737097.11,7716378.88,4.44,82.2,Slow Moving
SKU0070,Laptops_0070,Laptops,WH02,Chicago Distribution Center,1091560.47,4839880.5,4.43,82.3,Slow Moving
SKU0066,Smartphones_0066,Smartphones,WH09,San Jose Distribution Center,1050101.99,4634698.35,4.41,82.7,Slow Moving
SKU0148,Tablets_0148,Tablets,WH07,San Diego Distribution Center,1964934.16,8666848.96,4.41,82.8,Slow Moving
SKU0177,Laptops_0177,Laptops,WH11,Jacksonville Distribution Center,3495370.8,15342760.52,4.39,83.2,Slow Moving
SKU0005,Peripherals_0005,Peripherals,WH14,Charlotte Distribution Center,297188.28,1300481.07,4.38,83.4,Slow Moving
SKU0157,Tablets_0157,Tablets,WH04,Phoenix Distribution Center,665488.64,2916760.52,4.38,83.3,Slow Moving
SKU0024,Smartphones_0024,Smartphones,WH09,San Jose Distribution Center,491042.44,2143447.04,4.37,83.6,Slow Moving
SKU0139,Laptops_0139,Laptops,WH09,San Jose Distribution Center,1129432.92,4935361.2,4.37,83.5,Slow Moving
SKU0156,Tablets_0156,Tablets,WH05,Philadelphia Distribution Center,1161788.16,5073169.92,4.37,83.6,Slow Moving
SKU0088,Components_0088,Components,WH09,San Jose Distribution Center,77553.63,338415.84,4.36,83.6,Slow Moving
SKU0139,Laptops_0139,Laptops,WH12,Fort Worth Distribution Center,1135734.6,4935361.2,4.35,84.0,Slow Moving
SKU0025,Components_0025,Components,WH03,Houston Distribution Center,56909.16,247263.32,4.34,84.0,Slow Moving
SKU0011,Smartphones_0011,Smartphones,WH12,Fort Worth Distribution Center,707794.08,3047040.21,4.3,84.8,Slow Moving
SKU0035,Components_0035,Components,WH07,San Diego Distribution Center,51185.28,220178.19,4.3,84.9,Slow Moving
SKU0177,Laptops_0177,Laptops,WH12,Fort Worth Distribution Center,3569112.8,15342760.52,4.3,84.9,Slow Moving
SKU0134,Smartphones_0134,Smartphones,WH04,Phoenix Distribution Center,683954.7,2931671.6,4.29,85.2,Slow Moving
SKU0088,Components_0088,Components,WH02,Chicago Distribution Center,79044.56,338415.84,4.28,85.3,Slow Moving
SKU0065,Wearables_0065,Wearables,WH01,Los Angeles Distribution Center,297674.46,1264554.0,4.25,85.9,Slow Moving
SKU0115,Tablets_0115,Tablets,WH05,Philadelphia Distribution Center,1817644.92,7716378.88,4.25,86.0,Slow Moving
SKU0172,Wearables_0172,Wearables,WH13,Columbus Distribution Center,32918.9,139661.2,4.24,86.0,Slow Moving
SKU0188,Smartphones_0188,Smartphones,WH15,Seattle Distribution Center,2400255.36,10163168.64,4.23,86.2,Slow Moving
SKU0108,Laptops_0108,Laptops,WH12,Fort Worth Distribution Center,3024081.06,12755418.83,4.22,86.5,Slow Moving
SKU0162,Tablets_0162,Tablets,WH02,Chicago Distribution Center,483932.3,2031864.63,4.2,86.9,Slow Moving
SKU0128,Laptops_0128,Laptops,WH13,Columbus Distribution Center,3849211.8,16070478.6,4.18,87.4,Slow Moving
SKU0096,Wearables_0096,Wearables,WH01,Los Angeles Distribution Center,78741.68,327383.76,4.16,87.8,Slow Moving
SKU0147,Components_0147,Components,WH01,Los Angeles Distribution Center,101900.92,424135.36,4.16,87.7,Slow Moving
SKU0148,Tablets_0148,Tablets,WH09,San Jose Distribution Center,2082981.2,8666848.96,4.16,87.7,Slow Moving
SKU0070,Laptops_0070,Laptops,WH12,Fort Worth Distribution Center,1167050.43,4839880.5,4.15,88.0,Slow Moving
SKU0077,Components_0077,Components,WH08,Dallas Distribution Center,170920.96,706933.76,4.14,88.2,Slow Moving
SKU0096,Wearables_0096,Wearables,WH14,Charlotte Distribution Center,79279.68,327383.76,4.13,88.4,Slow Moving
SKU0114,Components_0114,Components,WH07,San Diego Distribution Center,93890.37,386308.47,4.11,88.7,Slow Moving
SKU0147,Components_0147,Components,WH06,San Antonio Distribution Center,103145.24,424135.36,4.11,88.8,Slow Moving
SKU0044,Tablets_0044,Tablets,WH14,Charlotte Distribution Center,2391674.95,9788614.76,4.09,89.2,Slow Moving
SKU0122,Tablets_0122,Tablets,WH09,San Jose Distribution Center,1622168.13,6642182.07,4.09,89.1,Slow Moving
SKU0172,Wearables_0172,Wearables,WH15,Seattle Distribution Center,34155.8,139661.2,4.09,89.3,Slow Moving
SKU0066,Smartphones_0066,Smartphones,WH02,Chicago Distribution Center,1136029.19,4634698.35,4.08,89.5,Slow Moving
SKU0015,Peripherals_0015,Peripherals,WH10,Austin Distribution Center,298302.0,1211447.55,4.06,89.9,Slow Moving
SKU0134,Smartphones_0134,Smartphones,WH11,Jacksonville Distribution Center,724502.35,2931671.6,4.05,90.2,Slow Moving
SKU0139,Laptops_0139,Laptops,WH11,Jacksonville Distribution Center,1221953.04,4935361.2,4.04,90.4,Slow Moving
SKU0170,Components_0170,Components,WH10,Austin Distribution Center,56327.4,227395.8,4.04,90.4,Slow Moving
SKU0098,Components_0098,Components,WH12,Fort Worth Distribution Center,69555.64,279023.23,4.01,91.0,Slow Moving
SKU0109,Accessories_0109,Accessories,WH12,Fort Worth Distribution Center,428088.65,1716423.39,4.01,91.0,Slow Moving
SKU0160,Smartphones_0160,Smartphones,WH08,Dallas Distribution Center,1924622.04,7723229.58,4.01,91.0,Slow Moving
SKU0162,Tablets_0162,Tablets,WH12,Fort Worth Distribution Center,506718.35,2031864.63,4.01,91.0,Slow Moving
SKU0194,Laptops_0194,Laptops,WH02,Chicago Distribution Center,528691.2,2113732.2,4.0,91.3,Slow Moving
SKU0107,Smartphones_0107,Smartphones,WH11,Jacksonville Distribution Center,1083939.3,4305260.1,3.97,91.9,Slow Moving
SKU0040,Components_0040,Components,WH03,Houston Distribution Center,48734.16,193043.58,3.96,92.1,Slow Moving
SKU0094,Components_0094,Components,WH10,Austin Distribution Center,144818.64,573761.16,3.96,92.1,Slow Moving
SKU0047,Peripherals_0047,Peripherals,WH10,Austin Distribution Center,82689.53,326209.88,3.94,92.5,Slow Moving
SKU0051,Components_0051,Components,WH12,Fort Worth Distribution Center,7819.2,30784.32,3.94,92.7,Slow Moving
SKU0066,Smartphones_0066,Smartphones,WH15,Seattle Distribution Center,1180066.88,4634698.35,3.93,92.9,Slow Moving
SKU0160,Smartphones_0160,Smartphones,WH10,Austin Distribution Center,1964989.62,7723229.58,3.93,92.9,Slow Moving
SKU0066,Smartphones_0066,Smartphones,WH03,Houston Distribution Center,1181140.97,4634698.35,3.92,93.0,Slow Moving
SKU0200,Components_0200,Components,WH09,San Jose Distribution Center,65132.63,255403.56,3.92,93.1,Slow Moving
SKU0001,Wearables_0001,Wearables,WH12,Fort Worth Distribution Center,239024.94,934778.67,3.91,93.3,Slow Moving
SKU0042,Peripherals_0042,Peripherals,WH14,Charlotte Distribution Center,42862.5,167568.75,3.91,93.4,Slow Moving
SKU0068,Laptops_0068,Laptops,WH12,Fort Worth Distribution Center,2422532.07,9479991.36,3.91,93.3,Slow Moving
SKU0094,Components_0094,Components,WH13,Columbus Distribution Center,146574.76,573761.16,3.91,93.2,Slow Moving
SKU0058,Tablets_0058,Tablets,WH13,Columbus Distribution Center,504198.45,1967628.18,3.9,93.5,Slow Moving
SKU0096,Wearables_0096,Wearables,WH08,Dallas Distribution Center,84250.8,327383.76,3.89,93.9,Slow Moving
SKU0140,Laptops_0140,Laptops,WH05,Philadelphia Distribution Center,458649.8,1782182.08,3.89,93.9,Slow Moving
SKU0063,Components_0063,Components,WH13,Columbus Distribution Center,61437.37,238195.85,3.88,94.1,Slow Moving
SKU0195,Laptops_0195,Laptops,WH07,San Diego Distribution Center,2995113.78,11608002.09,3.88,94.2,Slow Moving
SKU0072,Components_0072,Components,WH06,San Antonio Distribution Center,57923.5,224254.0,3.87,94.3,Slow Moving
SKU0158,Laptops_0158,Laptops,WH09,San Jose Distribution Center,1568617.25,6068132.55,3.87,94.4,Slow Moving
SKU0026,Wearables_0026,Wearables,WH03,Houston Distribution Center,268496.41,1035498.1,3.86,94.6,Slow Moving
SKU0094,Components_0094,Components,WH01,Los Angeles Distribution Center,148984.32,573761.16,3.85,94.8,Slow Moving
SKU0156,Tablets_0156,Tablets,WH06,San Antonio Distribution Center,1318786.56,5073169.92,3.85,94.9,Slow Moving
SKU0140,Laptops_0140,Laptops,WH04,Phoenix Distribution Center,465394.65,1782182.08,3.83,95.3,Slow Moving
SKU0197,Tablets_0197,Tablets,WH12,Fort Worth Distribution Center,535330.51,2052276.07,3.83,95.2,Slow Moving
SKU0157,Tablets_0157,Tablets,WH10,Austin Distribution Center,763057.36,2916760.52,3.82,95.5,Slow Moving
SKU0046,Tablets_0046,Tablets,WH07,San Diego Distribution Center,939983.77,3554544.51,3.78,96.5,Slow Moving
SKU0119,Components_0119,Components,WH05,Philadelphia Distribution Center,28027.44,106031.52,3.78,96.5,Slow Moving
SKU0114,Components_0114,Components,WH04,Phoenix Distribution Center,102776.77,386308.47,3.76,97.1,Slow Moving
SKU0065,Wearables_0065,Wearables,WH09,San Jose Distribution Center,337473.0,1264554.0,3.75,97.4,Slow Moving
SKU0146,Wearables_0146,Wearables,WH15,Seattle Distribution Center,116461.84,436712.32,3.75,97.3,Slow Moving
SKU0013,Laptops_0013,Laptops,WH15,Seattle Distribution Center,2826772.2,10580204.52,3.74,97.5,Slow Moving
SKU0035,Components_0035,Components,WH14,Charlotte Distribution Center,58941.54,220178.19,3.74,97.7,Slow Moving
SKU0065,Wearables_0065,Wearables,WH05,Philadelphia Distribution Center,339412.5,1264554.0,3.73,98.0,Slow Moving
SKU0119,Components_0119,Components,WH11,Jacksonville Distribution Center,28463.61,106031.52,3.73,98.0,Slow Moving
SKU0015,Peripherals_0015,Peripherals,WH13,Columbus Distribution Center,325526.55,1211447.55,3.72,98.1,Slow Moving
SKU0077,Components_0077,Components,WH07,San Diego Distribution Center,190620.16,706933.76,3.71,98.4,Slow Moving
SKU0106,Laptops_0106,Laptops,WH04,Phoenix Distribution Center,1471061.29,5458878.04,3.71,98.4,Slow Moving
SKU0013,Laptops_0013,Laptops,WH08,Dallas Distribution Center,2861292.69,10580204.52,3.7,98.7,Slow Moving
SKU0016,Wearables_0016,Wearables,WH11,Jacksonville Distribution Center,179342.01,663621.01,3.7,98.6,Slow Moving
SKU0194,Laptops_0194,Laptops,WH01,Los Angeles Distribution Center,571544.1,2113732.2,3.7,98.7,Slow Moving
SKU0140,Laptops_0140,Laptops,WH02,Chicago Distribution Center,483123.97,1782182.08,3.69,98.9,Slow Moving
SKU0198,Wearables_0198,Wearables,WH03,Houston Distribution Center,159483.11,587910.91,3.69,99.0,Slow Moving
SKU0005,Peripherals_0005,Peripherals,WH08,Dallas Distribution Center,353253.93,1300481.07,3.68,99.1,Slow Moving
SKU0108,Laptops_0108,Laptops,WH10,Austin Distribution Center,3461631.25,12755418.83,3.68,99.1,Slow Moving
SKU0087,Components_0087,Components,WH15,Seattle Distribution Center,114505.45,420584.45,3.67,99.4,Slow Moving
SKU0094,Components_0094,Components,WH11,Jacksonville Distribution Center,156948.12,573761.16,3.66,99.8,Slow Moving
SKU0158,Laptops_0158,Laptops,WH11,Jacksonville Distribution Center,1659896.2,6068132.55,3.66,99.8,Slow Moving
SKU0044,Tablets_0044,Tablets,WH12,Fort Worth Distribution Center,2682600.05,9788614.76,3.65,100.0,Slow Moving
SKU0149,Peripherals_0149,Peripherals,WH15,Seattle Distribution Center,139849.35,510435.2,3.65,100.0,Slow Moving
SKU0197,Tablets_0197,Tablets,WH02,Chicago Distribution Center,562451.11,2052276.07,3.65,100.0,Slow Moving
SKU0115,Tablets_0115,Tablets,WH04,Phoenix Distribution Center,2118052.79,7716378.88,3.64,100.2,Slow Moving
SKU0147,Components_0147,Components,WH08,Dallas Distribution Center,116655.0,424135.36,3.64,100.4,Slow Moving
SKU0171,Wearables_0171,Wearables,WH05,Philadelphia Distribution Center,90299.07,328243.05,3.64,100.4,Slow Moving
SKU0088,Components_0088,Components,WH14,Charlotte Distribution Center,93600.08,338415.84,3.62,101.0,Slow Moving
SKU0072,Components_0072,Components,WH02,Chicago Distribution Center,62480.5,224254.0,3.59,101.7,Slow Moving
SKU0195,Laptops_0195,Laptops,WH15,Seattle Distribution Center,3234497.58,11608002.09,3.59,101.7,Slow Moving
SKU0195,Laptops_0195,Laptops,WH10,Austin Distribution Center,3245058.63,11608002.09,3.58,102.0,Slow Moving
SKU0025,Components_0025,Components,WH11,Jacksonville Distribution Center,69350.34,247263.32,3.57,102.4,Slow Moving
SKU0042,Peripherals_0042,Peripherals,WH05,Philadelphia Distribution Center,46987.5,167568.75,3.57,102.3,Slow Moving
SKU0161,Tablets_0161,Tablets,WH04,Phoenix Distribution Center,1566277.1,5577113.33,3.56,102.5,Slow Moving
SKU0005,Peripherals_0005,Peripherals,WH12,Fort Worth Distribution Center,366241.8,1300481.07,3.55,102.8,Slow Moving
SKU0028,Components_0028,Components,WH08,Dallas Distribution Center,189310.57,670069.54,3.54,103.1,Slow Moving
SKU0098,Components_0098,Components,WH03,Houston Distribution Center,78917.32,279023.23,3.54,103.2,Slow Moving
SKU0200,Components_0200,Components,WH11,Jacksonville Distribution Center,72148.47,255403.56,3.54,103.1,Slow Moving
SKU0051,Components_0051,Components,WH07,San Diego Distribution Center,8717.76,30784.32,3.53,103.4,Slow Moving
SKU0162,Tablets_0162,Tablets,WH05,Philadelphia Distribution Center,576812.58,2031864.63,3.52,103.6,Slow Moving
SKU0171,Wearables_0171,Wearables,WH03,Houston Distribution Center,93238.56,328243.05,3.52,103.7,Slow Moving
SKU0114,Components_0114,Components,WH09,San Jose Distribution Center,110385.75,386308.47,3.5,104.3,Slow Moving
SKU0001,Wearables_0001,Wearables,WH10,Austin Distribution Center,267943.2,934778.67,3.49,104.6,Slow Moving
SKU0004,Smartphones_0004,Smartphones,WH04,Phoenix Distribution Center,1541100.6,5386048.2,3.49,104.4,Slow Moving
SKU0060,Laptops_0060,Laptops,WH08,Dallas Distribution Center,815698.92,2846351.16,3.49,104.6,Slow Moving
SKU0036,Wearables_0036,Wearables,WH09,San Jose Distribution Center,224265.6,779500.8,3.48,105.0,Slow Moving
SKU0132,Smartphones_0132,Smartphones,WH13,Columbus Distribution Center,869356.8,3024190.0,3.48,104.9,Slow Moving
SKU0096,Wearables_0096,Wearables,WH12,Fort Worth Distribution Center,94429.76,327383.76,3.47,105.3,Slow Moving
SKU0195,Laptops_0195,Laptops,WH05,Philadelphia Distribution Center,3342924.36,11608002.09,3.47,105.1,Slow Moving
SKU0172,Wearables_0172,Wearables,WH11,Jacksonville Distribution Center,40307.75,139661.2,3.46,105.3,Slow Moving
SKU0047,Peripherals_0047,Peripherals,WH08,Dallas Distribution Center,94628.66,326209.88,3.45,105.9,Slow Moving
SKU0139,Laptops_0139,Laptops,WH10,Austin Distribution Center,1429622.04,4935361.2,3.45,105.7,Slow Moving
SKU0156,Tablets_0156,Tablets,WH13,Columbus Distribution Center,1469844.48,5073169.92,3.45,105.8,Slow Moving
SKU0185,Components_0185,Components,WH01,Los Angeles Distribution Center,162854.75,561100.0,3.45,105.9,Slow Moving
SKU0095,Tablets_0095,Tablets,WH10,Austin Distribution Center,1831597.68,6297950.56,3.44,106.2,Slow Moving
SKU0029,Wearables_0029,Wearables,WH01,Los Angeles Distribution Center,38226.72,130685.03,3.42,106.8,Slow Moving
SKU0006,Tablets_0006,Tablets,WH04,Phoenix Distribution Center,1848706.58,6302164.82,3.41,107.1,Slow Moving
SKU0108,Laptops_0108,Laptops,WH02,Chicago Distribution Center,3743309.13,12755418.83,3.41,107.1,Slow Moving
SKU0044,Tablets_0044,Tablets,WH06,San Antonio Distribution Center,2881511.63,9788614.76,3.4,107.4,Slow Moving
SKU0114,Components_0114,Components,WH12,Fort Worth Distribution Center,113468.22,386308.47,3.4,107.2,Slow Moving
SKU0182,Components_0182,Components,WH15,Seattle Distribution Center,32065.92,108947.52,3.4,107.4,Slow Moving
SKU0114,Components_0114,Components,WH10,Austin Distribution Center,113801.46,386308.47,3.39,107.5,Slow Moving
SKU0167,Tablets_0167,Tablets,WH03,Houston Distribution Center,1304261.25,4427701.85,3.39,107.5,Slow Moving
SKU0037,Peripherals_0037,Peripherals,WH14,Charlotte Distribution Center,157725.0,533615.22,3.38,107.9,Slow Moving
SKU0119,Components_0119,Components,WH07,San Diego Distribution Center,31601.22,106031.52,3.36,108.8,Slow Moving
SKU0176,Tablets_0176,Tablets,WH04,Phoenix Distribution Center,858597.96,2882053.9,3.36,108.7,Slow Moving
SKU0188,Smartphones_0188,Smartphones,WH09,San Jose Distribution Center,3034840.32,10163168.64,3.35,109.0,Slow Moving
SKU0108,Laptops_0108,Laptops,WH01,Los Angeles Distribution Center,3820849.67,12755418.83,3.34,109.3,Slow Moving
SKU0089,Tablets_0089,Tablets,WH02,Chicago Distribution Center,1778918.07,5899102.1,3.32,110.1,Slow Moving
SKU0147,Components_0147,Components,WH10,Austin Distribution Center,127587.24,424135.36,3.32,109.8,Slow Moving
SKU0149,Peripherals_0149,Peripherals,WH11,Jacksonville Distribution Center,154350.35,510435.2,3.31,110.4,Slow Moving
SKU0119,Components_0119,Components,WH09,San Jose Distribution Center,32149.95,106031.52,3.3,110.7,Slow Moving
SKU0172,Wearables_0172,Wearables,WH10,Austin Distribution Center,42347.55,139661.2,3.3,110.7,Slow Moving
SKU0005,Peripherals_0005,Peripherals,WH11,Jacksonville Distribution Center,394960.32,1300481.07,3.29,110.9,Slow Moving
SKU0024,Smartphones_0024,Smartphones,WH03,Houston Distribution Center,652096.48,2143447.04,3.29,111.0,Slow Moving
SKU0143,Wearables_0143,Wearables,WH15,Seattle Distribution Center,148509.9,489188.7,3.29,110.8,Slow Moving
SKU0021,Laptops_0021,Laptops,WH05,Philadelphia Distribution Center,1228124.64,4024331.82,3.28,111.4,Slow Moving
SKU0157,Tablets_0157,Tablets,WH01,Los Angeles Distribution Center,889974.44,2916760.52,3.28,111.4,Slow Moving
SKU0160,Smartphones_0160,Smartphones,WH15,Seattle Distribution Center,2353690.35,7723229.58,3.28,111.2,Slow Moving
SKU0043,Tablets_0043,Tablets,WH02,Chicago Distribution Center,1052079.0,3444201.0,3.27,111.5,Slow Moving
SKU0070,Laptops_0070,Laptops,WH01,Los Angeles Distribution Center,1479359.7,4839880.5,3.27,111.6,Slow Moving
SKU0094,Components_0094,Components,WH09,San Jose Distribution Center,175244.44,573761.16,3.27,111.5,Slow Moving
SKU0165,Tablets_0165,Tablets,WH15,Seattle Distribution Center,605131.38,1980396.6,3.27,111.5,Slow Moving
SKU0198,Wearables_0198,Wearables,WH12,Fort Worth Distribution Center,179583.61,587910.91,3.27,111.5,Slow Moving
SKU0028,Components_0028,Components,WH14,Charlotte Distribution Center,205279.15,670069.54,3.26,111.8,Slow Moving
SKU0197,Tablets_0197,Tablets,WH14,Charlotte Distribution Center,629499.26,2052276.07,3.26,112.0,Slow Moving
SKU0036,Wearables_0036,Wearables,WH07,San Diego Distribution Center,239990.4,779500.8,3.25,112.4,Slow Moving
SKU0070,Laptops_0070,Laptops,WH06,San Antonio Distribution Center,1489100.34,4839880.5,3.25,112.3,Slow Moving
SKU0077,Components_0077,Components,WH06,San Antonio Distribution Center,218101.76,706933.76,3.24,112.6,Slow Moving
SKU0158,Laptops_0158,Laptops,WH07,San Diego Distribution Center,1876971.35,6068132.55,3.23,112.9,Slow Moving
SKU0189,Tablets_0189,Tablets,WH05,Philadelphia Distribution Center,686080.96,2214376.08,3.23,113.1,Slow Moving
SKU0196,Components_0196,Components,WH12,Fort Worth Distribution Center,49417.2,159604.2,3.23,113.0,Slow Moving
SKU0122,Tablets_0122,Tablets,WH05,Philadelphia Distribution Center,2060047.83,6642182.07,3.22,113.2,Slow Moving
SKU0015,Peripherals_0015,Peripherals,WH01,Los Angeles Distribution Center,377909.1,1211447.55,3.21,113.9,Slow Moving
SKU0119,Components_0119,Components,WH14,Charlotte Distribution Center,33008.22,106031.52,3.21,113.6,Slow Moving
SKU0132,Smartphones_0132,Smartphones,WH14,Charlotte Distribution Center,943144.8,3024190.0,3.21,113.8,Slow Moving
SKU0165,Tablets_0165,Tablets,WH05,Philadelphia Distribution Center,616510.86,1980396.6,3.21,113.6,Slow Moving
SKU0026,Wearables_0026,Wearables,WH09,San Jose Distribution Center,325099.88,1035498.1,3.19,114.6,Slow Moving
SKU0096,Wearables_0096,Wearables,WH07,San Diego Distribution Center,102650.4,327383.76,3.19,114.4,Slow Moving
SKU0165,Tablets_0165,Tablets,WH13,Columbus Distribution Center,621099.36,1980396.6,3.19,114.5,Slow Moving
SKU0004,Smartphones_0004,Smartphones,WH14,Charlotte Distribution Center,1695142.8,5386048.2,3.18,114.9,Slow Moving
SKU0025,Components_0025,Components,WH06,San Antonio Distribution Center,77685.52,247263.32,3.18,114.7,Slow Moving
SKU0096,Wearables_0096,Wearables,WH06,San Antonio Distribution Center,103059.28,327383.76,3.18,114.9,Slow Moving
SKU0143,Wearables_0143,Wearables,WH11,Jacksonville Distribution Center,153638.1,489188.7,3.18,114.6,Slow Moving
SKU0163,Wearables_0163,Wearables,WH08,Dallas Distribution Center,142812.28,454449.28,3.18,114.7,Slow Moving
SKU0185,Components_0185,Components,WH07,San Diego Distribution Center,176565.5,561100.0,3.18,114.9,Slow Moving
SKU0057,Laptops_0057,Laptops,WH13,Columbus Distribution Center,2011200.64,6372777.36,3.17,115.2,Slow Moving
SKU0026,Wearables_0026,Wearables,WH15,Seattle Distribution Center,327778.5,1035498.1,3.16,115.5,Slow Moving
SKU0114,Components_0114,Components,WH08,Dallas Distribution Center,122215.77,386308.47,3.16,115.5,Slow Moving
SKU0096,Wearables_0096,Wearables,WH10,Austin Distribution Center,103898.56,327383.76,3.15,115.8,Slow Moving
SKU0035,Components_0035,Components,WH13,Columbus Distribution Center,70198.68,220178.19,3.14,116.4,Slow Moving
SKU0063,Components_0063,Components,WH10,Austin Distribution Center,75854.72,238195.85,3.14,116.2,Slow Moving
SKU0087,Components_0087,Components,WH07,San Diego Distribution Center,133797.4,420584.45,3.14,116.1,Slow Moving
SKU0095,Tablets_0095,Tablets,WH01,Los Angeles Distribution Center,2005402.96,6297950.56,3.14,116.2,Slow Moving
SKU0037,Peripherals_0037,Peripherals,WH05,Philadelphia Distribution Center,170279.91,533615.22,3.13,116.5,Slow Moving
SKU0157,Tablets_0157,Tablets,WH08,Dallas Distribution Center,931567.48,2916760.52,3.13,116.6,Slow Moving
SKU0105,Wearables_0105,Wearables,WH04,Phoenix Distribution Center,42136.11,131168.25,3.11,117.3,Slow Moving
SKU0025,Components_0025,Components,WH08,Dallas Distribution Center,79635.87,247263.32,3.1,117.6,Slow Moving
SKU0181,Laptops_0181,Laptops,WH05,Philadelphia Distribution Center,1769434.29,5483817.69,3.1,117.8,Slow Moving
SKU0066,Smartphones_0066,Smartphones,WH08,Dallas Distribution Center,1501219.79,4634698.35,3.09,118.2,Slow Moving
SKU0080,Peripherals_0080,Peripherals,WH07,San Diego Distribution Center,160324.43,496123.26,3.09,118.0,Slow Moving
SKU0070,Laptops_0070,Laptops,WH08,Dallas Distribution Center,1570678.2,4839880.5,3.08,118.5,Slow Moving
SKU0187,Laptops_0187,Laptops,WH02,Chicago Distribution Center,2908629.6,8971608.0,3.08,118.3,Slow Moving
SKU0015,Peripherals_0015,Peripherals,WH12,Fort Worth Distribution Center,394082.1,1211447.55,3.07,118.7,Slow Moving
SKU0050,Peripherals_0050,Peripherals,WH10,Austin Distribution Center,33236.2,101900.6,3.07,119.0,Slow Moving
SKU0149,Peripherals_0149,Peripherals,WH02,Chicago Distribution Center,166292.35,510435.2,3.07,118.9,Slow Moving
SKU0188,Smartphones_0188,Smartphones,WH07,San Diego Distribution Center,3309500.16,10163168.64,3.07,118.9,Slow Moving
SKU0083,Peripherals_0083,Peripherals,WH13,Columbus Distribution Center,133481.04,407890.56,3.06,119.4,Slow Moving
SKU0105,Wearables_0105,Wearables,WH13,Columbus Distribution Center,43001.55,131168.25,3.05,119.7,Slow Moving
SKU0132,Smartphones_0132,Smartphones,WH09,San Jose Distribution Center,992113.2,3024190.0,3.05,119.7,Slow Moving
SKU0197,Tablets_0197,Tablets,WH01,Los Angeles Distribution Center,671837.53,2052276.07,3.05,119.5,Slow Moving
SKU0026,Wearables_0026,Wearables,WH01,Los Angeles Distribution Center,340960.13,1035498.1,3.04,120.2,Slow Moving
SKU0103,Wearables_0103,Wearables,WH14,Charlotte Distribution Center,342461.28,1040746.08,3.04,120.1,Slow Moving
