sku_id,product_name,category,eoq,reorder_point_optimized,safety_stock_optimized,reorder_point_current,safety_stock_current,rop_difference,safety_stock_difference,potential_savings
SKU0029,Wearables_0029,Wearables,297,1142,111,1820.0,944.0,-678.0,-833.0,10107.730500000001
SKU0064,Accessories_0064,Accessories,700,8198,875,628.0,680.0,7570.0,195.0,10067.750519999998
SKU0029,Wearables_0029,Wearables,297,1142,111,1670.0,207.0,-528.0,-96.0,10032.510180000001
SKU0014,Accessories_0014,Accessories,552,4172,430,1696.0,504.0,2476.0,-74.0,10013.4216
SKU0093,Accessories_0093,Accessories,637,6207,710,928.0,773.0,5279.0,-63.0,9994.40375
SKU0040,Components_0040,Components,379,1929,179,1796.0,314.0,133.0,-135.0,9868.08492
SKU0018,Wearables_0018,Wearables,281,1791,176,531.0,939.0,1260.0,-763.0,9796.262060000001
SKU0130,Accessories_0130,Accessories,966,4587,557,585.0,247.0,4002.0,310.0,9748.1472
SKU0050,Peripherals_0050,Peripherals,546,1178,137,1551.0,896.0,-373.0,-759.0,9698.3122
SKU0050,Peripherals_0050,Peripherals,546,1178,137,1405.0,211.0,-227.0,-74.0,9692.996599999999
SKU0035,Components_0035,Components,721,3409,322,1493.0,994.0,1916.0,-672.0,9679.880385
SKU0014,Accessories_0014,Accessories,552,4172,430,875.0,243.0,3297.0,187.0,9676.76346
SKU0173,Accessories_0173,Accessories,491,7160,704,1070.0,630.0,6090.0,74.0,9657.888599999998
SKU0072,Components_0072,Components,732,3914,338,753.0,835.0,3161.0,-497.0,9643.3095
SKU0189,Tablets_0189,Tablets,85,1597,137,814.0,217.0,783.0,-80.0,9626.630040000002
SKU0196,Components_0196,Components,435,1674,163,832.0,482.0,842.0,-319.0,9615.80802
SKU0119,Components_0119,Components,583,1478,149,1869.0,508.0,-391.0,-359.0,9574.332495
SKU0025,Components_0025,Components,562,1673,198,676.0,772.0,997.0,-574.0,9556.283870000001
SKU0184,Accessories_0184,Accessories,711,3624,449,1077.0,590.0,2547.0,-141.0,9458.303049999999
SKU0050,Peripherals_0050,Peripherals,546,1178,137,674.0,747.0,504.0,-610.0,9432.5322
SKU0049,Accessories_0049,Accessories,618,8347,761,822.0,345.0,7525.0,416.0,9426.42854
SKU0037,Peripherals_0037,Peripherals,259,1038,128,793.0,410.0,245.0,-282.0,9386.561745
SKU0028,Components_0028,Components,492,3613,315,1988.0,520.0,1625.0,-205.0,9324.25456
SKU0017,Laptops_0017,Laptops,266,8144,607,1769.0,389.0,6375.0,218.0,9268.665119999998
SKU0149,Peripherals_0149,Peripherals,348,2458,230,1359.0,599.0,1099.0,-369.0,9195.34
SKU0109,Accessories_0109,Accessories,381,3755,368,1223.0,408.0,2532.0,-40.0,9158.629865
SKU0055,Accessories_0055,Accessories,831,5926,583,1163.0,788.0,4763.0,-205.0,9144.61715
SKU0050,Peripherals_0050,Peripherals,546,1178,137,1293.0,922.0,-115.0,-785.0,9142.832
SKU0166,Components_0166,Components,433,1788,186,1808.0,817.0,-20.0,-631.0,9106.593100000002
SKU0103,Wearables_0103,Wearables,328,3397,312,1754.0,477.0,1643.0,-165.0,9070.949440000002
SKU0049,Accessories_0049,Accessories,618,8347,761,1940.0,767.0,6407.0,-6.0,9069.922900000001
SKU0119,Components_0119,Components,583,1478,149,1563.0,248.0,-85.0,-99.0,9053.587725000001
SKU0098,Components_0098,Components,675,2767,279,1093.0,550.0,1674.0,-271.0,9046.924305
SKU0190,Wearables_0190,Wearables,624,1038,129,1717.0,289.0,-679.0,-160.0,8977.1022
SKU0042,Peripherals_0042,Peripherals,528,1524,163,855.0,424.0,669.0,-261.0,8931.4875
SKU0197,Tablets_0197,Tablets,196,4025,332,1830.0,246.0,2195.0,86.0,8889.529999999999
SKU0190,Wearables_0190,Wearables,624,1038,129,1799.0,610.0,-761.0,-481.0,8804.5437
SKU0072,Components_0072,Components,732,3914,338,558.0,665.0,3356.0,-327.0,8791.1505
SKU0159,Accessories_0159,Accessories,568,9594,851,1030.0,870.0,8564.0,-19.0,8784.3987
SKU0153,Components_0153,Components,299,1684,154,1582.0,934.0,102.0,-780.0,8770.8266
SKU0105,Wearables_0105,Wearables,428,1305,138,761.0,682.0,544.0,-544.0,8760.54261
SKU0075,Accessories_0075,Accessories,781,5950,529,1267.0,754.0,4683.0,-225.0,8724.5592
SKU0165,Tablets_0165,Tablets,169,3168,269,1182.0,548.0,1986.0,-279.0,8660.05959
SKU0096,Wearables_0096,Wearables,597,2280,261,1538.0,508.0,742.0,-247.0,8646.413199999999
SKU0105,Wearables_0105,Wearables,428,1305,138,1484.0,545.0,-179.0,-407.0,8553.70245
SKU0118,Accessories_0118,Accessories,632,4265,448,1017.0,989.0,3248.0,-541.0,8515.98675
SKU0064,Accessories_0064,Accessories,700,8198,875,515.0,664.0,7683.0,211.0,8295.331799999996
SKU0130,Accessories_0130,Accessories,966,4587,557,681.0,775.0,3906.0,-218.0,8265.945600000001
SKU0146,Wearables_0146,Wearables,437,1439,172,1272.0,618.0,167.0,-446.0,8265.5991
SKU0123,Laptops_0123,Laptops,168,5442,469,1309.0,570.0,4133.0,-101.0,8225.960679999997
SKU0159,Accessories_0159,Accessories,568,9594,851,1415.0,358.0,8179.0,493.0,8137.272149999999
SKU0035,Components_0035,Components,721,3409,322,959.0,215.0,2450.0,107.0,8136.384644999999
SKU0005,Peripherals_0005,Peripherals,297,1699,226,1134.0,533.0,565.0,-307.0,8043.6057
SKU0007,Accessories_0007,Accessories,788,5403,628,1644.0,310.0,3759.0,318.0,7977.436830000001
SKU0077,Components_0077,Components,455,2820,272,1671.0,200.0,1149.0,72.0,7951.229440000001
SKU0126,Accessories_0126,Accessories,472,3547,394,1460.0,332.0,2087.0,62.0,7879.133000000002
SKU0029,Wearables_0029,Wearables,297,1142,111,1849.0,453.0,-707.0,-342.0,7700.68026
SKU0154,Wearables_0154,Wearables,299,730,81,1441.0,855.0,-711.0,-774.0,7689.4668
SKU0125,Accessories_0125,Accessories,634,5457,624,1551.0,280.0,3906.0,344.0,7657.327439999999
SKU0172,Wearables_0172,Wearables,812,3173,275,1655.0,586.0,1518.0,-311.0,7639.919000000001
SKU0035,Components_0035,Components,721,3409,322,1652.0,917.0,1757.0,-595.0,7637.9015850000005
SKU0075,Accessories_0075,Accessories,781,5950,529,518.0,331.0,5432.0,198.0,7630.803040000002
SKU0112,Wearables_0112,Wearables,353,3644,312,949.0,345.0,2695.0,-33.0,7596.628775000001
SKU0196,Components_0196,Components,435,1674,163,1995.0,645.0,-321.0,-482.0,7452.403140000001
SKU0153,Components_0153,Components,299,1684,154,1547.0,962.0,137.0,-808.0,7446.444600000001
SKU0064,Accessories_0064,Accessories,700,8198,875,1440.0,458.0,6758.0,417.0,7429.731959999997
SKU0170,Components_0170,Components,293,1555,149,537.0,985.0,1018.0,-836.0,7408.391745000002
SKU0080,Peripherals_0080,Peripherals,352,1219,151,1700.0,288.0,-481.0,-137.0,7402.724230000001
SKU0026,Wearables_0026,Wearables,317,2238,250,1412.0,633.0,826.0,-383.0,7364.477994999999
SKU0152,Accessories_0152,Accessories,825,5048,499,912.0,618.0,4136.0,-119.0,7316.51625
SKU0008,Accessories_0008,Accessories,584,5756,531,1064.0,838.0,4692.0,-307.0,7309.252799999999
SKU0025,Components_0025,Components,562,1673,198,1208.0,404.0,465.0,-206.0,7264.10937
SKU0042,Peripherals_0042,Peripherals,528,1524,163,795.0,691.0,729.0,-528.0,7250.512499999999
SKU0055,Accessories_0055,Accessories,831,5926,583,1362.0,760.0,4564.0,-177.0,7225.9148700000005
SKU0092,Accessories_0092,Accessories,477,6064,628,1245.0,583.0,4819.0,45.0,7176.28464
SKU0051,Components_0051,Components,475,588,68,1224.0,203.0,-636.0,-135.0,7164.516960000001
SKU0190,Wearables_0190,Wearables,624,1038,129,1417.0,927.0,-379.0,-798.0,7164.222900000001
SKU0190,Wearables_0190,Wearables,624,1038,129,1486.0,278.0,-448.0,-149.0,7158.132600000001
SKU0025,Components_0025,Components,562,1673,198,915.0,380.0,758.0,-182.0,7151.5844400000005
SKU0075,Accessories_0075,Accessories,781,5950,529,1435.0,583.0,4515.0,-54.0,7144.174240000001
SKU0159,Accessories_0159,Accessories,568,9594,851,1843.0,309.0,7751.0,542.0,7118.39205
SKU0091,Wearables_0091,Wearables,471,927,107,961.0,627.0,-34.0,-520.0,7098.027969999999
SKU0162,Tablets_0162,Tablets,140,3580,269,1406.0,567.0,2174.0,-298.0,7089.716699999997
SKU0130,Accessories_0130,Accessories,966,4587,557,1701.0,820.0,2886.0,-263.0,7016.064
SKU0112,Wearables_0112,Wearables,353,3644,312,1679.0,812.0,1965.0,-500.0,6976.226425000001
SKU0035,Components_0035,Components,721,3409,322,748.0,925.0,2661.0,-603.0,6902.1886349999995
SKU0045,Accessories_0045,Accessories,670,6580,708,1326.0,999.0,5254.0,-291.0,6784.582499999999
SKU0146,Wearables_0146,Wearables,437,1439,172,1442.0,396.0,-3.0,-224.0,6783.70638
SKU0164,Wearables_0164,Wearables,193,573,76,1020.0,522.0,-447.0,-446.0,6689.190374999999
SKU0055,Accessories_0055,Accessories,831,5926,583,1781.0,629.0,4145.0,-46.0,6682.11155
SKU0119,Components_0119,Components,583,1478,149,1703.0,536.0,-225.0,-387.0,6647.223765000001
SKU0172,Wearables_0172,Wearables,812,3173,275,1774.0,613.0,1399.0,-338.0,6642.153
SKU0058,Tablets_0058,Tablets,183,3299,281,1400.0,781.0,1899.0,-500.0,6519.461549999998
SKU0042,Peripherals_0042,Peripherals,528,1524,163,1086.0,629.0,438.0,-466.0,6483.262499999999
SKU0063,Components_0063,Components,628,2119,221,1378.0,549.0,741.0,-328.0,6481.4391
SKU0114,Components_0114,Components,512,2360,254,936.0,554.0,1424.0,-300.0,6477.269190000001
SKU0007,Accessories_0007,Accessories,788,5403,628,998.0,988.0,4405.0,-360.0,6368.28687
SKU0051,Components_0051,Components,475,588,68,584.0,214.0,4.0,-146.0,6286.58928
SKU0050,Peripherals_0050,Peripherals,546,1178,137,1758.0,733.0,-580.0,-596.0,6272.407999999999
SKU0172,Wearables_0172,Wearables,812,3173,275,1891.0,393.0,1282.0,-118.0,6254.591
SKU0198,Wearables_0198,Wearables,331,1359,167,1110.0,882.0,249.0,-715.0,6208.29786
SKU0190,Wearables_0190,Wearables,624,1038,129,1625.0,201.0,-587.0,-72.0,6185.7147
SKU0054,Components_0054,Components,908,2705,266,572.0,996.0,2133.0,-730.0,6173.4423
SKU0190,Wearables_0190,Wearables,624,1038,129,730.0,654.0,308.0,-525.0,6106.540800000001
SKU0015,Peripherals_0015,Peripherals,256,2909,275,761.0,312.0,2148.0,-37.0,6080.8683
SKU0028,Components_0028,Components,492,3613,315,576.0,516.0,3037.0,-201.0,6074.6921600000005
SKU0035,Components_0035,Components,721,3409,322,1150.0,551.0,2259.0,-229.0,6034.347645
SKU0058,Tablets_0058,Tablets,183,3299,281,553.0,969.0,2746.0,-688.0,5980.980949999999
SKU0173,Accessories_0173,Accessories,491,7160,704,647.0,949.0,6513.0,-245.0,5957.965080000002
SKU0132,Smartphones_0132,Smartphones,197,4599,357,1508.0,643.0,3091.0,-286.0,5913.884600000001
SKU0098,Components_0098,Components,675,2767,279,1542.0,370.0,1225.0,-91.0,5877.318135
SKU0063,Components_0063,Components,628,2119,221,1163.0,465.0,956.0,-244.0,5763.72042
SKU0190,Wearables_0190,Wearables,624,1038,129,910.0,910.0,128.0,-781.0,5759.3937000000005
SKU0075,Accessories_0075,Accessories,781,5950,529,1763.0,339.0,4187.0,190.0,5512.809120000001
SKU0055,Accessories_0055,Accessories,831,5926,583,851.0,590.0,5075.0,-7.0,5481.6400699999995
SKU0050,Peripherals_0050,Peripherals,546,1178,137,1737.0,218.0,-559.0,-81.0,5429.885399999999
SKU0197,Tablets_0197,Tablets,196,4025,332,883.0,483.0,3142.0,-151.0,5424.119999999999
SKU0072,Components_0072,Components,732,3914,338,966.0,208.0,2948.0,130.0,5420.195
SKU0091,Wearables_0091,Wearables,471,927,107,1867.0,445.0,-940.0,-338.0,5397.949909999999
SKU0063,Components_0063,Components,628,2119,221,830.0,922.0,1289.0,-701.0,5390.21376
SKU0050,Peripherals_0050,Peripherals,546,1178,137,1387.0,431.0,-209.0,-294.0,5358.1248
SKU0154,Wearables_0154,Wearables,299,730,81,1820.0,989.0,-1090.0,-908.0,5310.457200000001
SKU0149,Peripherals_0149,Peripherals,348,2458,230,911.0,866.0,1547.0,-636.0,5308.218999999999
SKU0063,Components_0063,Components,628,2119,221,1965.0,878.0,154.0,-657.0,5218.10775
SKU0130,Accessories_0130,Accessories,966,4587,557,599.0,522.0,3988.0,35.0,5143.5648
SKU0077,Components_0077,Components,455,2820,272,894.0,489.0,1926.0,-217.0,5142.26944
SKU0091,Wearables_0091,Wearables,471,927,107,970.0,519.0,-43.0,-412.0,5141.995209999999
SKU0029,Wearables_0029,Wearables,297,1142,111,1553.0,806.0,-411.0,-695.0,5124.3843
SKU0172,Wearables_0172,Wearables,812,3173,275,1227.0,324.0,1946.0,-49.0,5085.7205
SKU0170,Components_0170,Components,293,1555,149,796.0,360.0,759.0,-211.0,5015.103105000001
SKU0162,Tablets_0162,Tablets,140,3580,269,599.0,998.0,2981.0,-729.0,4989.059899999997
SKU0096,Wearables_0096,Wearables,597,2280,261,1389.0,706.0,891.0,-445.0,4971.39976
SKU0083,Peripherals_0083,Peripherals,139,1034,100,1134.0,859.0,-100.0,-759.0,4956.27132
SKU0172,Wearables_0172,Wearables,812,3173,275,1812.0,869.0,1361.0,-594.0,4850.7095
SKU0091,Wearables_0091,Wearables,471,927,107,1850.0,370.0,-923.0,-263.0,4837.54383
SKU0016,Wearables_0016,Wearables,225,1061,135,1436.0,437.0,-375.0,-302.0,4728.428705
SKU0200,Components_0200,Components,315,1129,131,754.0,643.0,375.0,-512.0,4722.0650799999985
SKU0072,Components_0072,Components,732,3914,338,1173.0,763.0,2741.0,-425.0,4698.4685
SKU0088,Components_0088,Components,519,3604,308,570.0,281.0,3034.0,27.0,4657.475795
SKU0182,Components_0182,Components,885,1646,194,1469.0,538.0,177.0,-344.0,4648.2040799999995
SKU0143,Wearables_0143,Wearables,251,768,106,1598.0,681.0,-830.0,-575.0,4621.72095
SKU0080,Peripherals_0080,Peripherals,352,1219,151,1789.0,701.0,-570.0,-550.0,4617.11914
SKU0098,Components_0098,Components,675,2767,279,921.0,812.0,1846.0,-533.0,4600.988565000001
SKU0131,Accessories_0131,Accessories,650,5193,494,1882.0,622.0,3311.0,-128.0,4579.76
SKU0119,Components_0119,Components,583,1478,149,664.0,740.0,814.0,-591.0,4530.955065000001
SKU0029,Wearables_0029,Wearables,297,1142,111,1294.0,396.0,-152.0,-285.0,4510.0850199999995
SKU0190,Wearables_0190,Wearables,624,1038,129,1777.0,206.0,-739.0,-77.0,4506.822
SKU0065,Wearables_0065,Wearables,343,3622,339,1700.0,635.0,1922.0,-296.0,4499.48484
SKU0119,Components_0119,Components,583,1478,149,887.0,409.0,591.0,-260.0,4385.907435000001
SKU0018,Wearables_0018,Wearables,281,1791,176,1101.0,918.0,690.0,-742.0,4357.075059999999
SKU0178,Wearables_0178,Wearables,386,1800,169,1057.0,591.0,743.0,-422.0,4324.95675
SKU0130,Accessories_0130,Accessories,966,4587,557,1930.0,298.0,2657.0,259.0,4293.2736
SKU0119,Components_0119,Components,583,1478,149,689.0,282.0,789.0,-133.0,4293.172065000001
SKU0153,Components_0153,Components,299,1684,154,1805.0,968.0,-121.0,-814.0,4208.117
SKU0098,Components_0098,Components,675,2767,279,716.0,886.0,2051.0,-607.0,4189.690545
SKU0170,Components_0170,Components,293,1555,149,1298.0,545.0,257.0,-396.0,4159.170015000001
SKU0190,Wearables_0190,Wearables,624,1038,129,886.0,905.0,152.0,-776.0,4070.3505
SKU0141,Peripherals_0141,Peripherals,270,769,110,1413.0,660.0,-644.0,-550.0,4065.557279999999
SKU0166,Components_0166,Components,433,1788,186,1415.0,274.0,373.0,-88.0,4045.7681000000007
SKU0072,Components_0072,Components,732,3914,338,552.0,565.0,3362.0,-227.0,3930.366
SKU0077,Components_0077,Components,455,2820,272,1262.0,844.0,1558.0,-572.0,3906.3270400000006
SKU0051,Components_0051,Components,475,588,68,1051.0,951.0,-463.0,-883.0,3877.23888
SKU0093,Accessories_0093,Accessories,637,6207,710,532.0,474.0,5675.0,236.0,3868.25655
SKU0119,Components_0119,Components,583,1478,149,1942.0,991.0,-464.0,-842.0,3762.915975000001
SKU0119,Components_0119,Components,583,1478,149,1762.0,213.0,-284.0,-64.0,3689.2032450000006
SKU0131,Accessories_0131,Accessories,650,5193,494,1830.0,742.0,3363.0,-248.0,3607.872000000001
SKU0029,Wearables_0029,Wearables,297,1142,111,1596.0,847.0,-454.0,-736.0,3607.44118
SKU0028,Components_0028,Components,492,3613,315,1180.0,362.0,2433.0,-47.0,3488.3057599999997
SKU0045,Accessories_0045,Accessories,670,6580,708,1408.0,469.0,5172.0,239.0,3461.3050000000003
SKU0118,Accessories_0118,Accessories,632,4265,448,542.0,327.0,3723.0,121.0,3420.075
SKU0194,Laptops_0194,Laptops,129,2046,187,1493.0,942.0,553.0,-755.0,3409.645199999999
SKU0164,Wearables_0164,Wearables,193,573,76,683.0,698.0,-110.0,-622.0,3374.193375
SKU0054,Components_0054,Components,908,2705,266,1807.0,230.0,898.0,36.0,3315.8452499999994
SKU0029,Wearables_0029,Wearables,297,1142,111,1535.0,227.0,-393.0,-116.0,3312.8282600000002
SKU0172,Wearables_0172,Wearables,812,3173,275,643.0,861.0,2530.0,-586.0,3187.0789999999997
SKU0184,Accessories_0184,Accessories,711,3624,449,912.0,334.0,2712.0,115.0,3175.2633499999993
SKU0050,Peripherals_0050,Peripherals,546,1178,137,1833.0,483.0,-655.0,-346.0,3154.8086
SKU0027,Peripherals_0027,Peripherals,271,1106,134,1161.0,321.0,-55.0,-187.0,3076.51149
SKU0125,Accessories_0125,Accessories,634,5457,624,1186.0,987.0,4271.0,-363.0,3067.4419199999993
SKU0185,Components_0185,Components,393,3720,320,526.0,969.0,3194.0,-649.0,3036.2749999999996
SKU0165,Tablets_0165,Tablets,169,3168,269,1938.0,772.0,1230.0,-503.0,3021.894329999999
SKU0131,Accessories_0131,Accessories,650,5193,494,1227.0,535.0,3966.0,-41.0,2936.6400000000012
SKU0166,Components_0166,Components,433,1788,186,1584.0,559.0,204.0,-373.0,2860.0891000000006
SKU0119,Components_0119,Components,583,1478,149,1266.0,579.0,212.0,-430.0,2742.826905
SKU0098,Components_0098,Components,675,2767,279,919.0,704.0,1848.0,-425.0,2740.3546650000008
SKU0080,Peripherals_0080,Peripherals,352,1219,151,1679.0,604.0,-460.0,-453.0,2649.3063700000002
SKU0104,Laptops_0104,Laptops,177,8121,588,1498.0,507.0,6623.0,81.0,2647.3257599999997
SKU0063,Components_0063,Components,628,2119,221,1357.0,552.0,762.0,-331.0,2640.17943
SKU0110,Laptops_0110,Laptops,326,6849,573,1356.0,400.0,5493.0,173.0,2632.0054599999967
SKU0051,Components_0051,Components,475,588,68,1671.0,913.0,-1083.0,-845.0,2624.70672
SKU0027,Peripherals_0027,Peripherals,271,1106,134,1479.0,569.0,-373.0,-435.0,2528.8602300000002
SKU0097,Laptops_0097,Laptops,138,6216,498,534.0,762.0,5682.0,-264.0,2519.113169999997
SKU0172,Wearables_0172,Wearables,812,3173,275,1675.0,792.0,1498.0,-517.0,2459.3695
SKU0051,Components_0051,Components,475,588,68,1036.0,560.0,-448.0,-492.0,2448.13104
SKU0127,Accessories_0127,Accessories,548,9543,898,1466.0,912.0,8077.0,-14.0,2415.5701199999967
SKU0172,Wearables_0172,Wearables,812,3173,275,965.0,400.0,2208.0,-125.0,2414.0164999999997
SKU0090,Tablets_0090,Tablets,83,1500,149,1758.0,622.0,-258.0,-473.0,2406.35052
SKU0042,Peripherals_0042,Peripherals,528,1524,163,874.0,296.0,650.0,-133.0,2395.9125
SKU0054,Components_0054,Components,908,2705,266,1041.0,902.0,1664.0,-636.0,2386.44045
SKU0091,Wearables_0091,Wearables,471,927,107,1660.0,392.0,-733.0,-285.0,2313.02221
SKU0182,Components_0182,Components,885,1646,194,1004.0,359.0,642.0,-165.0,2275.271279999999
SKU0153,Components_0153,Components,299,1684,154,1725.0,582.0,-41.0,-428.0,2217.2718
SKU0039,Smartphones_0039,Smartphones,120,8611,639,649.0,612.0,7962.0,27.0,2111.4154600000184
SKU0035,Components_0035,Components,721,3409,322,1117.0,311.0,2292.0,11.0,2106.541365
SKU0182,Components_0182,Components,885,1646,194,847.0,788.0,799.0,-594.0,2084.7909599999994
SKU0042,Peripherals_0042,Peripherals,528,1524,163,1830.0,264.0,-306.0,-101.0,2061.1124999999997
SKU0105,Wearables_0105,Wearables,428,1305,138,1604.0,597.0,-299.0,-459.0,2033.9282400000002
SKU0172,Wearables_0172,Wearables,812,3173,275,902.0,557.0,2271.0,-282.0,1931.6254999999999
SKU0170,Components_0170,Components,293,1555,149,1336.0,984.0,219.0,-835.0,1907.1518850000002
SKU0027,Peripherals_0027,Peripherals,271,1106,134,1130.0,772.0,-24.0,-638.0,1744.9672499999997
SKU0152,Accessories_0152,Accessories,825,5048,499,521.0,279.0,4527.0,220.0,1688.1286499999997
SKU0152,Accessories_0152,Accessories,825,5048,499,1227.0,882.0,3821.0,-383.0,1664.8708499999993
SKU0185,Components_0185,Components,393,3720,320,926.0,800.0,2794.0,-480.0,1552.0749999999998
SKU0051,Components_0051,Components,475,588,68,1733.0,630.0,-1145.0,-562.0,1533.8980800000002
SKU0081,Accessories_0081,Accessories,483,5423,516,1447.0,644.0,3976.0,-128.0,1513.2260000000006
SKU0182,Components_0182,Components,885,1646,194,820.0,897.0,826.0,-703.0,1469.7655199999997
SKU0159,Accessories_0159,Accessories,568,9594,851,1794.0,284.0,7800.0,567.0,1459.4768999999997
SKU0092,Accessories_0092,Accessories,477,6064,628,1529.0,845.0,4535.0,-217.0,1383.268320000001
SKU0131,Accessories_0131,Accessories,650,5193,494,1800.0,919.0,3393.0,-425.0,1377.424000000001
SKU0036,Wearables_0036,Wearables,305,2562,222,711.0,208.0,1851.0,14.0,1339.4160000000002
SKU0075,Accessories_0075,Accessories,781,5950,529,1588.0,758.0,4362.0,-229.0,1281.4558400000005
SKU0051,Components_0051,Components,475,588,68,1389.0,842.0,-801.0,-774.0,1160.9438400000001
SKU0184,Accessories_0184,Accessories,711,3624,449,1186.0,441.0,2438.0,8.0,1022.4280499999995
SKU0051,Components_0051,Components,475,588,68,848.0,306.0,-260.0,-238.0,989.31888
SKU0178,Wearables_0178,Wearables,386,1800,169,1605.0,915.0,195.0,-746.0,973.5142500000002
SKU0098,Components_0098,Components,675,2767,279,955.0,224.0,1812.0,55.0,967.856055
SKU0182,Components_0182,Components,885,1646,194,559.0,341.0,1087.0,-147.0,967.7368799999997
SKU0132,Smartphones_0132,Smartphones,197,4599,357,1747.0,789.0,2852.0,-432.0,963.6042000000016
SKU0035,Components_0035,Components,721,3409,322,758.0,404.0,2651.0,-82.0,962.4326550000001
SKU0109,Accessories_0109,Accessories,381,3755,368,1544.0,525.0,2211.0,-157.0,961.4031350000005
SKU0105,Wearables_0105,Wearables,428,1305,138,521.0,325.0,784.0,-187.0,956.6357400000002
SKU0091,Wearables_0091,Wearables,471,927,107,686.0,645.0,241.0,-538.0,933.5610899999999
SKU0027,Peripherals_0027,Peripherals,271,1106,134,528.0,335.0,578.0,-201.0,918.1212299999997
SKU0050,Peripherals_0050,Peripherals,546,1178,137,1088.0,515.0,90.0,-378.0,914.2832000000001
SKU0114,Components_0114,Components,512,2360,254,771.0,973.0,1589.0,-719.0,913.24422
SKU0094,Components_0094,Components,427,2534,260,862.0,422.0,1672.0,-162.0,889.9240200000004
SKU0072,Components_0072,Components,732,3914,338,1846.0,230.0,2068.0,108.0,881.1439999999998
SKU0054,Components_0054,Components,908,2705,266,1122.0,300.0,1583.0,-34.0,845.5002
SKU0154,Wearables_0154,Wearables,299,730,81,564.0,680.0,166.0,-599.0,825.1307999999999
SKU0182,Components_0182,Components,885,1646,194,1327.0,356.0,319.0,-162.0,812.7698399999997
SKU0171,Wearables_0171,Wearables,253,887,112,938.0,379.0,-51.0,-267.0,811.3250250000001
SKU0050,Peripherals_0050,Peripherals,546,1178,137,1762.0,225.0,-584.0,-88.0,714.9482
SKU0190,Wearables_0190,Wearables,624,1038,129,756.0,670.0,282.0,-541.0,661.8126000000001
SKU0054,Components_0054,Components,908,2705,266,1001.0,457.0,1704.0,-191.0,655.1013
SKU0146,Wearables_0146,Wearables,437,1439,172,1749.0,667.0,-310.0,-495.0,594.62502
SKU0037,Peripherals_0037,Peripherals,259,1038,128,1065.0,266.0,-27.0,-138.0,557.6840550000002
SKU0040,Components_0040,Components,379,1929,179,1410.0,378.0,519.0,-199.0,526.6590000000001
SKU0009,Accessories_0009,Accessories,456,5780,630,1515.0,407.0,4265.0,223.0,506.03159999999843
SKU0098,Components_0098,Components,675,2767,279,595.0,967.0,2172.0,-688.0,491.27263500000004
SKU0040,Components_0040,Components,379,1929,179,814.0,939.0,1115.0,-760.0,436.3746000000001
SKU0091,Wearables_0091,Wearables,471,927,107,1839.0,690.0,-912.0,-583.0,429.7344699999999
SKU0042,Peripherals_0042,Peripherals,528,1524,163,806.0,443.0,718.0,-280.0,411.5250000000001
SKU0198,Wearables_0198,Wearables,331,1359,167,822.0,434.0,537.0,-267.0,409.93534
SKU0015,Peripherals_0015,Peripherals,256,2909,275,1518.0,963.0,1391.0,-688.0,377.2801500000005
SKU0152,Accessories_0152,Accessories,825,5048,499,1882.0,330.0,3166.0,169.0,319.79474999999957
SKU0170,Components_0170,Components,293,1555,149,762.0,993.0,793.0,-844.0,278.3860050000003
SKU0153,Components_0153,Components,299,1684,154,1716.0,725.0,-32.0,-571.0,252.0598
SKU0110,Laptops_0110,Laptops,326,6849,573,1401.0,966.0,5448.0,-393.0,234.53513999999996
SKU0035,Components_0035,Components,721,3409,322,1292.0,749.0,2117.0,-427.0,220.71388500000012
SKU0049,Accessories_0049,Accessories,618,8347,761,730.0,472.0,7617.0,289.0,136.3109800000002
SKU0088,Components_0088,Components,519,3604,308,821.0,883.0,2783.0,-575.0,98.64144499999975
SKU0040,Components_0040,Components,379,1929,179,1102.0,473.0,827.0,-294.0,9.028440000000046
SKU0054,Components_0054,Components,908,2705,266,590.0,328.0,2115.0,-62.0,-6.454200000000128
SKU0051,Components_0051,Components,475,588,68,1837.0,893.0,-1249.0,-825.0,-9.07632000000001
SKU0192,Laptops_0192,Laptops,236,5289,487,1343.0,623.0,3946.0,-136.0,-47.63196000000244
SKU0182,Components_0182,Components,885,1646,194,501.0,454.0,1145.0,-260.0,-68.60520000000008
SKU0054,Components_0054,Components,908,2705,266,514.0,241.0,2191.0,25.0,-77.45039999999995
SKU0146,Wearables_0146,Wearables,437,1439,172,1953.0,799.0,-514.0,-627.0,-102.73626000000013
SKU0172,Wearables_0172,Wearables,812,3173,275,586.0,485.0,2587.0,-210.0,-119.56700000000001
SKU0072,Components_0072,Components,732,3914,338,1419.0,672.0,2495.0,-334.0,-144.92499999999995
SKU0072,Components_0072,Components,732,3914,338,627.0,978.0,3287.0,-640.0,-205.7935
SKU0054,Components_0054,Components,908,2705,266,1683.0,761.0,1022.0,-495.0,-243.64605000000006
SKU0019,Accessories_0019,Accessories,399,3179,383,530.0,349.0,2649.0,34.0,-247.85082000000148
SKU0109,Accessories_0109,Accessories,381,3755,368,627.0,437.0,3128.0,-69.0,-310.8295849999995
SKU0182,Components_0182,Components,885,1646,194,1174.0,902.0,472.0,-708.0,-328.49784
SKU0091,Wearables_0091,Wearables,471,927,107,1911.0,687.0,-984.0,-580.0,-330.04684999999995
